word,normalized_word,source,is_trusted,is_common,is_active,layer,include_in_runtime,include_as_candidate,review_state
অডিটরিয়ামে,অডিটরিয়ামে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিটরিয়ামেও,অডিটরিয়ামেও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিটরিয়ামের,অডিটরিয়ামের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিটেরিয়াম,অডিটেরিয়াম,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিটোরিয়াম,অডিটোরিয়াম,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিটোরিয়ামে,অডিটোরিয়ামে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিটোরিয়ামের,অডিটোরিয়ামের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিয়ান,অডিয়ান,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিয়ার্নো,অডিয়ার্নো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিয়েন্স,অডিয়েন্স,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অডিয়ের্নো,অডিয়ের্নো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অণুকথায়,অণুকথায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অণুপ্রেরণাদায়ী,অণুপ্রেরণাদায়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অণ্ডাশয়,অণ্ডাশয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতবড়,অতবড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিকায়,অতিকায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিক্রমণীয়,অতিক্রমণীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিগোপনীয়,অতিগোপনীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিথিখানায়,অতিথিখানায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিথিপরায়ণ,অতিথিপরায়ণ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিথিপরায়ণতা,অতিথিপরায়ণতা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিথিপরায়ণতার,অতিথিপরায়ণতার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিথিশালায়,অতিথিশালায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিদরিদ্রবিষয়ক,অতিদরিদ্রবিষয়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিনাটকীয়,অতিনাটকীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিনাটকীয়তা,অতিনাটকীয়তা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিনাটকীয়তার,অতিনাটকীয়তার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিনাটকীয়ভাবে,অতিনাটকীয়ভাবে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিনিবিড়,অতিনিবিড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিনিয়ন্ত্রণ,অতিনিয়ন্ত্রণ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিন্দ্রীয়,অতিন্দ্রীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিপড়ুয়া,অতিপড়ুয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিপীড়িত,অতিপীড়িত,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিপ্রয়োজনীয়,অতিপ্রয়োজনীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিপ্রিয়,অতিপ্রিয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিপ্রৌঢ়,অতিপ্রৌঢ়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিবাড়ন,অতিবাড়ন,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিবিনয়ী,অতিবিনয়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিব্যবসায়ী,অতিব্যবসায়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিমাত্রায়,অতিমাত্রায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিমানবীয়,অতিমানবীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিমূল্যায়ন,অতিমূল্যায়ন,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিমূল্যায়নে,অতিমূল্যায়নে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিমূল্যায়িত,অতিমূল্যায়িত,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিরিক্ত্রভাড়া,অতিরিক্ত্রভাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিশয়,অতিশয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিশয়ানে,অতিশয়ানে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিশয়োক্তি,অতিশয়োক্তি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিশয়োক্তির,অতিশয়োক্তির,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিশায়ন,অতিশায়ন,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিসক্রিয়,অতিসক্রিয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতিসক্রিয়তার,অতিসক্রিয়তার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতীতপ্রিয়তা,অতীতপ্রিয়তা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতীন্দ্রিয়,অতীন্দ্রিয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতীন্দ্রিয়তা,অতীন্দ্রিয়তা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতুলণীয়,অতুলণীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতুলনীয়,অতুলনীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতুলনীয়ভাবে,অতুলনীয়ভাবে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতুলনীয়া,অতুলনীয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতুলীয়,অতুলীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অতৃপ্ততায়,অতৃপ্ততায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অত্মনিয়ন্ত্রিত,অত্মনিয়ন্ত্রিত,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অত্মীয়,অত্মীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অত্যাবশকীয়,অত্যাবশকীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অত্যাবশ্যকীয়,অত্যাবশ্যকীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অত্যাবশ্যকীয়তা,অত্যাবশ্যকীয়তা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অত্যাশ্যকীয়,অত্যাশ্যকীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অথবায়,অথবায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অথরিটরিয়ান,অথরিটরিয়ান,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অথরিটেরিয়ান,অথরিটেরিয়ান,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অথায়,অথায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদক্ষতায়,অদক্ষতায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদণ্ডনীয়,অদণ্ডনীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদমনীয়,অদমনীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদলীয়,অদলীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদহনীয়,অদহনীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদহনীয়তা,অদহনীয়তা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদায়িত্বশীল,অদায়িত্বশীল,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদিয়াবাদ,অদিয়াবাদ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদিয়ার্দের,অদিয়ার্দের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদিয়ের্নো,অদিয়ের্নো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদুদিয়া,অদুদিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদূরদর্শিতায়,অদূরদর্শিতায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদৃশ্যময়তায়ই,অদৃশ্যময়তায়ই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদেখায়,অদেখায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদেয়,অদেয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বয়,অদ্বয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বয়বাদ,অদ্বয়বাদ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বয়বাদী,অদ্বয়বাদী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বিতীয়,অদ্বিতীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বিতীয়তা,অদ্বিতীয়তা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বিতীয়া,অদ্বিতীয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্বিতীয়াই,অদ্বিতীয়াই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্ভুতুড়ে,অদ্ভুতুড়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্ভুতুড়ের,অদ্ভুতুড়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অদ্রবণীয়,অদ্রবণীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধর্মপরায়ণ,অধর্মপরায়ণ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধস্তনতায়,অধস্তনতায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিকমাত্রায়,অধিকমাত্রায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিকারগুলো,অধিকারগুলো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিকারবিষয়ক,অধিকারবিষয়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিগ্রহণপ্রক্রিয়া,অধিগ্রহণপ্রক্রিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়ক,অধিনায়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কই,অধিনায়কই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কও,অধিনায়কও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়ককে,অধিনায়ককে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়ককেই,অধিনায়ককেই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়ককেও,অধিনায়ককেও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কটি,অধিনায়কটি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কটির,অধিনায়কটির,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত,অধিনায়কত,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্ব,অধিনায়কত্ব,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্বই,অধিনায়কত্বই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্বও,অধিনায়কত্বও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্বকে,অধিনায়কত্বকে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্বকেই,অধিনায়কত্বকেই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্বকেও,অধিনায়কত্বকেও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
অধিনায়কত্বটা,অধিনায়কত্বটা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
